code,date,close
600036,2022-03-16 00:00:00,36.4687
600036,2022-03-17 00:00:00,38.1217
600036,2022-03-18 00:00:00,39.5434
600036,2022-03-21 00:00:00,38.3786
600036,2022-03-22 00:00:00,38.9953
600036,2022-03-23 00:00:00,39.1923
600036,2022-03-24 00:00:00,39.2008
600036,2022-03-25 00:00:00,38.6955
600036,2022-03-28 00:00:00,38.5842
600036,2022-03-29 00:00:00,38.5499
600036,2022-03-30 00:00:00,39.5948
600036,2022-03-31 00:00:00,40.0830
600036,2022-04-01 00:00:00,40.3399
600036,2022-04-06 00:00:00,40.5883
600036,2022-04-07 00:00:00,40.1344
600036,2022-04-08 00:00:00,40.4085
600036,2022-04-11 00:00:00,39.3122
600036,2022-04-12 00:00:00,39.1409
600036,2022-04-13 00:00:00,39.1837
600036,2022-04-14 00:00:00,39.1923
600036,2022-04-15 00:00:00,40.1087
600036,2022-04-18 00:00:00,37.1624
600036,2022-04-19 00:00:00,36.0576
600036,2022-04-20 00:00:00,35.2011
600036,2022-04-21 00:00:00,35.3553
600036,2022-04-22 00:00:00,36.4002
600036,2022-04-25 00:00:00,33.2569
600036,2022-04-26 00:00:00,32.8972
600036,2022-04-27 00:00:00,32.5803
600036,2022-04-28 00:00:00,33.9335
600036,2022-04-29 00:00:00,34.1990
600036,2022-05-05 00:00:00,33.6252
600036,2022-05-06 00:00:00,32.4689
600036,2022-05-09 00:00:00,31.2356
600036,2022-05-10 00:00:00,31.6724
600036,2022-05-11 00:00:00,31.8694
600036,2022-05-12 00:00:00,31.3555
600036,2022-05-13 00:00:00,31.8180
600036,2022-05-16 00:00:00,31.5953
600036,2022-05-17 00:00:00,33.0599
600036,2022-05-18 00:00:00,32.9743
600036,2022-05-19 00:00:00,32.5717
600036,2022-05-20 00:00:00,34.2247
600036,2022-05-23 00:00:00,33.8222
600036,2022-05-24 00:00:00,33.3169
600036,2022-05-25 00:00:00,33.2141
600036,2022-05-26 00:00:00,32.9143
600036,2022-05-27 00:00:00,33.5053
600036,2022-05-30 00:00:00,33.4625
600036,2022-05-31 00:00:00,33.9935
600036,2022-06-01 00:00:00,33.9935
600036,2022-06-02 00:00:00,33.3340
600036,2022-06-06 00:00:00,33.3768
600036,2022-06-07 00:00:00,33.7023
600036,2022-06-08 00:00:00,33.8564
600036,2022-06-09 00:00:00,34.5074
600036,2022-06-10 00:00:00,34.3618
600036,2022-06-13 00:00:00,33.0342
600036,2022-06-14 00:00:00,33.6081
600036,2022-06-15 00:00:00,34.6701
600036,2022-06-16 00:00:00,34.2247
600036,2022-06-17 00:00:00,34.1305
600036,2022-06-20 00:00:00,34.0020
600036,2022-06-21 00:00:00,34.5416
600036,2022-06-22 00:00:00,33.6680
600036,2022-06-23 00:00:00,34.3789
600036,2022-06-24 00:00:00,34.4303
600036,2022-06-27 00:00:00,35.3296
600036,2022-06-28 00:00:00,35.3553
600036,2022-06-29 00:00:00,35.1240
600036,2022-06-30 00:00:00,36.1432
600036,2022-07-01 00:00:00,35.4409
600036,2022-07-04 00:00:00,35.1583
600036,2022-07-05 00:00:00,35.0983
600036,2022-07-06 00:00:00,34.0877
600036,2022-07-07 00:00:00,34.0449
600036,2022-07-08 00:00:00,34.0962
600036,2022-07-11 00:00:00,33.7793
600036,2022-07-12 00:00:00,33.6594
600036,2022-07-13 00:00:00,32.4604
600036,2022-07-14 00:00:00,31.2442
600036,2022-07-15 00:00:00,31.1656
600036,2022-07-18 00:00:00,31.8448
600036,2022-07-19 00:00:00,31.9163
600036,2022-07-20 00:00:00,32.0415
600036,2022-07-21 00:00:00,31.6929
600036,2022-07-22 00:00:00,31.8091
600036,2022-07-25 00:00:00,32.0415
600036,2022-07-26 00:00:00,32.4705
600036,2022-07-27 00:00:00,32.2202
600036,2022-07-28 00:00:00,31.9789
600036,2022-07-29 00:00:00,31.3443
600036,2022-08-01 00:00:00,30.8527
600036,2022-08-02 00:00:00,30.3076
600036,2022-08-03 00:00:00,29.5479
600036,2022-08-04 00:00:00,30.0841
600036,2022-08-05 00:00:00,30.6561
600036,2022-08-08 00:00:00,30.3076
600036,2022-08-09 00:00:00,30.0305
600036,2022-08-10 00:00:00,29.6283
600036,2022-08-11 00:00:00,30.7097
600036,2022-08-12 00:00:00,30.7187
600036,2022-08-15 00:00:00,30.1467
600036,2022-08-16 00:00:00,30.3076
600036,2022-08-17 00:00:00,30.6025
600036,2022-08-18 00:00:00,30.1377
600036,2022-08-19 00:00:00,30.2539
600036,2022-08-22 00:00:00,30.0484
600036,2022-08-23 00:00:00,29.5836
600036,2022-08-24 00:00:00,29.3512
600036,2022-08-25 00:00:00,30.1109
600036,2022-08-26 00:00:00,30.1199
600036,2022-08-29 00:00:00,29.7445
600036,2022-08-30 00:00:00,30.2003
600036,2022-08-31 00:00:00,31.3264
600036,2022-09-01 00:00:00,30.8349
600036,2022-09-02 00:00:00,30.6740
600036,2022-09-05 00:00:00,30.5936
600036,2022-09-06 00:00:00,30.0484
600036,2022-09-07 00:00:00,29.8339
600036,2022-09-08 00:00:00,29.7624
600036,2022-09-09 00:00:00,30.8349
600036,2022-09-13 00:00:00,31.5946
600036,2022-09-14 00:00:00,31.1566
600036,2022-09-15 00:00:00,32.1845
600036,2022-09-16 00:00:00,31.2371
600036,2022-09-19 00:00:00,31.3622
600036,2022-09-20 00:00:00,30.8706
600036,2022-09-21 00:00:00,30.7544
600036,2022-09-22 00:00:00,30.5399
600036,2022-09-23 00:00:00,30.7097
600036,2022-09-26 00:00:00,30.3433
600036,2022-09-27 00:00:00,30.2986
600036,2022-09-28 00:00:00,30.0930
600036,2022-09-29 00:00:00,29.6283
600036,2022-09-30 00:00:00,30.0752
600036,2022-10-10 00:00:00,28.4217
600036,2022-10-11 00:00:00,28.0642
600036,2022-10-12 00:00:00,27.6620
600036,2022-10-13 00:00:00,26.7146
600036,2022-10-14 00:00:00,27.7782
600036,2022-10-17 00:00:00,27.7246
600036,2022-10-18 00:00:00,27.5279
600036,2022-10-19 00:00:00,27.0453
600036,2022-10-20 00:00:00,26.8755
600036,2022-10-21 00:00:00,26.4376
600036,2022-10-24 00:00:00,25.0433
600036,2022-10-25 00:00:00,25.1952
600036,2022-10-26 00:00:00,24.9628
600036,2022-10-27 00:00:00,24.9718
600036,2022-10-28 00:00:00,24.2925
600036,2022-10-31 00:00:00,23.9708
600036,2022-11-01 00:00:00,25.1952
600036,2022-11-02 00:00:00,25.4008
600036,2022-11-03 00:00:00,25.0701
600036,2022-11-04 00:00:00,25.9907
600036,2022-11-07 00:00:00,26.0622
600036,2022-11-08 00:00:00,26.0532
600036,2022-11-09 00:00:00,26.0800
600036,2022-11-10 00:00:00,26.0890
600036,2022-11-11 00:00:00,27.9212
600036,2022-11-14 00:00:00,29.6194
600036,2022-11-15 00:00:00,29.7445
600036,2022-11-16 00:00:00,29.8339
600036,2022-11-17 00:00:00,28.8775
600036,2022-11-18 00:00:00,28.6630
600036,2022-11-21 00:00:00,28.4843
600036,2022-11-22 00:00:00,29.0027
600036,2022-11-23 00:00:00,28.7971
600036,2022-11-24 00:00:00,28.7971
600036,2022-11-25 00:00:00,29.5121
600036,2022-11-28 00:00:00,28.5647
600036,2022-11-29 00:00:00,31.1566
600036,2022-11-30 00:00:00,31.2460
600036,2022-12-01 00:00:00,31.2818
600036,2022-12-02 00:00:00,30.7366
600036,2022-12-05 00:00:00,32.2649
600036,2022-12-06 00:00:00,32.0415
600036,2022-12-07 00:00:00,31.5678
600036,2022-12-08 00:00:00,31.6839
600036,2022-12-09 00:00:00,32.8458
600036,2022-12-12 00:00:00,31.9878
600036,2022-12-13 00:00:00,32.3006
600036,2022-12-14 00:00:00,32.9888
600036,2022-12-15 00:00:00,32.4705
600036,2022-12-16 00:00:00,33.1497
600036,2022-12-19 00:00:00,32.6224
600036,2022-12-20 00:00:00,31.9253
600036,2022-12-21 00:00:00,32.1308
600036,2022-12-22 00:00:00,32.6224
600036,2022-12-23 00:00:00,32.5062
600036,2022-12-26 00:00:00,32.1308
600036,2022-12-27 00:00:00,32.7743
600036,2022-12-28 00:00:00,33.3642
600036,2022-12-29 00:00:00,33.2749
600036,2022-12-30 00:00:00,33.3017
600036,2023-01-03 00:00:00,33.5877
600036,2023-01-04 00:00:00,34.5440
600036,2023-01-05 00:00:00,34.4099
600036,2023-01-06 00:00:00,34.3027
600036,2023-01-09 00:00:00,34.6781
600036,2023-01-10 00:00:00,34.1865
600036,2023-01-11 00:00:00,34.7853
600036,2023-01-12 00:00:00,34.9015
600036,2023-01-13 00:00:00,35.4467
600036,2023-01-16 00:00:00,36.1706
600036,2023-01-17 00:00:00,36.3583
600036,2023-01-18 00:00:00,36.0902
600036,2023-01-19 00:00:00,36.3315
600036,2023-01-20 00:00:00,36.6890
600036,2023-01-30 00:00:00,37.5649
600036,2023-01-31 00:00:00,36.8320
600036,2023-02-01 00:00:00,36.2332
600036,2023-02-02 00:00:00,35.7774
600036,2023-02-03 00:00:00,35.1249
600036,2023-02-06 00:00:00,34.2759
600036,2023-02-07 00:00:00,34.3295
600036,2023-02-08 00:00:00,34.4010
600036,2023-02-09 00:00:00,34.4010
600036,2023-02-10 00:00:00,34.1061
600036,2023-02-13 00:00:00,33.7128
600036,2023-02-14 00:00:00,33.9630
600036,2023-02-15 00:00:00,33.2212
600036,2023-02-16 00:00:00,33.3106
600036,2023-02-17 00:00:00,32.8101
600036,2023-02-20 00:00:00,34.4010
600036,2023-02-21 00:00:00,34.5797
600036,2023-02-22 00:00:00,34.1061
600036,2023-02-23 00:00:00,34.2044
600036,2023-02-24 00:00:00,33.4804
600036,2023-02-27 00:00:00,33.2123
600036,2023-02-28 00:00:00,33.3464
600036,2023-03-01 00:00:00,34.1865
600036,2023-03-02 00:00:00,34.1865
600036,2023-03-03 00:00:00,34.1865
600036,2023-03-06 00:00:00,33.0693
600036,2023-03-07 00:00:00,32.6760
600036,2023-03-08 00:00:00,32.1755
600036,2023-03-09 00:00:00,31.8001
600036,2023-03-10 00:00:00,31.3086
600036,2023-03-13 00:00:00,31.3264
600036,2023-03-14 00:00:00,30.9064
600036,2023-03-15 00:00:00,31.1745
600036,2023-03-16 00:00:00,30.9689
600036,2023-03-17 00:00:00,30.7097
600036,2023-03-20 00:00:00,30.4952
600036,2023-03-21 00:00:00,30.5936
600036,2023-03-22 00:00:00,30.8706
600036,2023-03-23 00:00:00,31.4605
600036,2023-03-24 00:00:00,30.7723
600036,2023-03-27 00:00:00,30.5757
600036,2023-03-28 00:00:00,30.7455
600036,2023-03-29 00:00:00,30.4952
600036,2023-03-30 00:00:00,30.7008
600036,2023-03-31 00:00:00,30.6293
600036,2023-04-03 00:00:00,30.7187
600036,2023-04-04 00:00:00,30.6382
600036,2023-04-06 00:00:00,30.2092
600036,2023-04-07 00:00:00,30.5131
600036,2023-04-10 00:00:00,30.6025
600036,2023-04-11 00:00:00,30.1467
600036,2023-04-12 00:00:00,30.1556
600036,2023-04-13 00:00:00,30.3969
600036,2023-04-14 00:00:00,30.7366
600036,2023-04-17 00:00:00,31.4605
600036,2023-04-18 00:00:00,31.8895
600036,2023-04-19 00:00:00,31.7286
600036,2023-04-20 00:00:00,31.2728
600036,2023-04-21 00:00:00,30.8349
600036,2023-04-24 00:00:00,30.0305
600036,2023-04-25 00:00:00,30.4148
600036,2023-04-26 00:00:00,30.2271
600036,2023-04-27 00:00:00,29.1635
600036,2023-04-28 00:00:00,30.0305
600036,2023-05-04 00:00:00,30.5042
600036,2023-05-05 00:00:00,31.0047
600036,2023-05-08 00:00:00,31.8180
600036,2023-05-09 00:00:00,31.2728
600036,2023-05-10 00:00:00,30.7455
600036,2023-05-11 00:00:00,30.7902
600036,2023-05-12 00:00:00,30.4237
600036,2023-05-15 00:00:00,31.0136
600036,2023-05-16 00:00:00,31.1209
600036,2023-05-17 00:00:00,30.8349
600036,2023-05-18 00:00:00,30.7902
600036,2023-05-19 00:00:00,30.3433
600036,2023-05-22 00:00:00,30.5667
600036,2023-05-23 00:00:00,30.0305
600036,2023-05-24 00:00:00,29.4317
600036,2023-05-25 00:00:00,28.9758
600036,2023-05-26 00:00:00,29.2618
600036,2023-05-29 00:00:00,29.2172
600036,2023-05-30 00:00:00,29.1725
600036,2023-05-31 00:00:00,28.8686
600036,2023-06-01 00:00:00,28.6541
600036,2023-06-02 00:00:00,29.5568
600036,2023-06-05 00:00:00,29.5300
600036,2023-06-06 00:00:00,29.5568
600036,2023-06-07 00:00:00,29.7624
600036,2023-06-08 00:00:00,30.4595
600036,2023-06-09 00:00:00,30.1556
600036,2023-06-12 00:00:00,30.1467
600036,2023-06-13 00:00:00,30.1467
600036,2023-06-14 00:00:00,29.8428
600036,2023-06-15 00:00:00,30.1377
600036,2023-06-16 00:00:00,30.3254
600036,2023-06-19 00:00:00,30.0126
600036,2023-06-20 00:00:00,29.6640
600036,2023-06-21 00:00:00,29.6462
600036,2023-06-26 00:00:00,29.1457
600036,2023-06-27 00:00:00,29.3333
600036,2023-06-28 00:00:00,29.5389
600036,2023-06-29 00:00:00,29.2082
600036,2023-06-30 00:00:00,29.2797
600036,2023-07-03 00:00:00,30.1377
600036,2023-07-04 00:00:00,29.9500
600036,2023-07-05 00:00:00,29.5210
600036,2023-07-06 00:00:00,29.1188
600036,2023-07-07 00:00:00,28.8775
600036,2023-07-10 00:00:00,29.0027
600036,2023-07-11 00:00:00,29.2350
600036,2023-07-12 00:00:00,29.6730
600036,2023-07-13 00:00:00,30.0389
600036,2023-07-14 00:00:00,30.1144
600036,2023-07-17 00:00:00,29.8503
600036,2023-07-18 00:00:00,29.6711
600036,2023-07-19 00:00:00,29.7843
600036,2023-07-20 00:00:00,29.8880
600036,2023-07-21 00:00:00,29.9918
600036,2023-07-24 00:00:00,29.6617
600036,2023-07-25 00:00:00,31.3782
600036,2023-07-26 00:00:00,31.4536
600036,2023-07-27 00:00:00,31.7460
600036,2023-07-28 00:00:00,33.1041
600036,2023-07-31 00:00:00,33.5380
600036,2023-08-01 00:00:00,33.0004
600036,2023-08-02 00:00:00,32.0950
600036,2023-08-03 00:00:00,32.7080
600036,2023-08-04 00:00:00,32.8966
600036,2023-08-07 00:00:00,32.5382
600036,2023-08-08 00:00:00,32.2081
600036,2023-08-09 00:00:00,32.0855
600036,2023-08-10 00:00:00,32.1987
600036,2023-08-11 00:00:00,31.2650
600036,2023-08-14 00:00:00,30.6142
600036,2023-08-15 00:00:00,30.5199
600036,2023-08-16 00:00:00,30.1521
600036,2023-08-17 00:00:00,29.9823
600036,2023-08-18 00:00:00,30.0672
600036,2023-08-21 00:00:00,29.3599
600036,2023-08-22 00:00:00,29.5391
600036,2023-08-23 00:00:00,29.0958
600036,2023-08-24 00:00:00,29.2938
600036,2023-08-25 00:00:00,29.7654
600036,2023-08-28 00:00:00,30.4256
600036,2023-08-29 00:00:00,30.2181
600036,2023-08-30 00:00:00,29.8597
600036,2023-08-31 00:00:00,29.7560
600036,2023-09-01 00:00:00,30.4350
600036,2023-09-04 00:00:00,31.6234
600036,2023-09-05 00:00:00,31.2273
600036,2023-09-06 00:00:00,31.4631
600036,2023-09-07 00:00:00,31.2556
600036,2023-09-08 00:00:00,31.2839
600036,2023-09-11 00:00:00,31.0386
600036,2023-09-12 00:00:00,31.0103
600036,2023-09-13 00:00:00,30.8877
600036,2023-09-14 00:00:00,31.1895
600036,2023-09-15 00:00:00,31.0858
600036,2023-09-18 00:00:00,31.1424
600036,2023-09-19 00:00:00,31.0858
600036,2023-09-20 00:00:00,30.8689
600036,2023-09-21 00:00:00,30.5293
600036,2023-09-22 00:00:00,31.4442
600036,2023-09-25 00:00:00,31.1235
600036,2023-09-26 00:00:00,30.9349
600036,2023-09-27 00:00:00,30.9538
600036,2023-09-28 00:00:00,31.0952
600036,2023-10-09 00:00:00,30.7274
600036,2023-10-10 00:00:00,30.7368
600036,2023-10-11 00:00:00,30.6048
600036,2023-10-12 00:00:00,31.1895
600036,2023-10-13 00:00:00,30.7557
600036,2023-10-16 00:00:00,30.4728
600036,2023-10-17 00:00:00,30.6708
600036,2023-10-18 00:00:00,30.6425
600036,2023-10-19 00:00:00,29.7748
600036,2023-10-20 00:00:00,29.8503
600036,2023-10-23 00:00:00,29.4542
600036,2023-10-24 00:00:00,29.5202
600036,2023-10-25 00:00:00,29.6334
600036,2023-10-26 00:00:00,29.7088
600036,2023-10-27 00:00:00,29.7371
600036,2023-10-30 00:00:00,29.1429
600036,2023-10-31 00:00:00,29.0109
600036,2023-11-01 00:00:00,28.7185
600036,2023-11-02 00:00:00,28.9354
600036,2023-11-03 00:00:00,29.2278
600036,2023-11-06 00:00:00,29.3693
600036,2023-11-07 00:00:00,29.0486
600036,2023-11-08 00:00:00,28.8600
600036,2023-11-09 00:00:00,28.9166
600036,2023-11-10 00:00:00,28.4450
600036,2023-11-13 00:00:00,28.1243
600036,2023-11-14 00:00:00,28.4827
600036,2023-11-15 00:00:00,28.8977
600036,2023-11-16 00:00:00,28.8034
600036,2023-11-17 00:00:00,28.6053
600036,2023-11-20 00:00:00,28.8411
600036,2023-11-21 00:00:00,28.6997
600036,2023-11-22 00:00:00,28.4450
600036,2023-11-23 00:00:00,28.4261
600036,2023-11-24 00:00:00,28.2941
600036,2023-11-27 00:00:00,27.7282
600036,2023-11-28 00:00:00,27.5019
600036,2023-11-29 00:00:00,27.1623
600036,2023-11-30 00:00:00,27.1529
600036,2023-12-01 00:00:00,26.6531
600036,2023-12-04 00:00:00,26.4833
600036,2023-12-05 00:00:00,25.9457
600036,2023-12-06 00:00:00,26.1815
600036,2023-12-07 00:00:00,26.2286
600036,2023-12-08 00:00:00,25.9363
600036,2023-12-11 00:00:00,26.1815
600036,2023-12-12 00:00:00,26.4550
600036,2023-12-13 00:00:00,25.6722
600036,2023-12-14 00:00:00,25.4930
600036,2023-12-15 00:00:00,25.6816
600036,2023-12-18 00:00:00,25.7288
600036,2023-12-19 00:00:00,25.7382
600036,2023-12-20 00:00:00,25.5213
600036,2023-12-21 00:00:00,26.1343
600036,2023-12-22 00:00:00,26.0400
600036,2023-12-25 00:00:00,25.9646
600036,2023-12-26 00:00:00,25.7193
600036,2023-12-27 00:00:00,25.7476
600036,2023-12-28 00:00:00,26.3984
600036,2023-12-29 00:00:00,26.2381
600036,2024-01-02 00:00:00,26.0117
600036,2024-01-03 00:00:00,26.1909
600036,2024-01-04 00:00:00,26.2286
600036,2024-01-05 00:00:00,26.6813
600036,2024-01-08 00:00:00,26.5304
600036,2024-01-09 00:00:00,26.5682
600036,2024-01-10 00:00:00,26.4550
600036,2024-01-11 00:00:00,26.7662
600036,2024-01-12 00:00:00,26.9171
600036,2024-01-15 00:00:00,27.1341
600036,2024-01-16 00:00:00,27.4736
600036,2024-01-17 00:00:00,27.5302
600036,2024-01-18 00:00:00,27.8980
600036,2024-01-19 00:00:00,28.0395
600036,2024-01-22 00:00:00,28.5299
600036,2024-01-23 00:00:00,28.2847
600036,2024-01-24 00:00:00,28.3790
600036,2024-01-25 00:00:00,29.1429
600036,2024-01-26 00:00:00,29.3504
600036,2024-01-29 00:00:00,29.5673
600036,2024-01-30 00:00:00,29.2372
600036,2024-01-31 00:00:00,28.9637
600036,2024-02-01 00:00:00,28.6902
600036,2024-02-02 00:00:00,28.5110
600036,2024-02-05 00:00:00,28.9637
600036,2024-02-06 00:00:00,29.5485
600036,2024-02-07 00:00:00,29.5296
600036,2024-02-08 00:00:00,29.6145
600036,2024-02-19 00:00:00,29.8220
600036,2024-02-20 00:00:00,29.6145
600036,2024-02-21 00:00:00,31.1235
600036,2024-02-22 00:00:00,30.9349
600036,2024-02-23 00:00:00,31.0764
600036,2024-02-26 00:00:00,30.4162
600036,2024-02-27 00:00:00,30.3501
600036,2024-02-28 00:00:00,30.1992
600036,2024-02-29 00:00:00,30.2181
600036,2024-03-01 00:00:00,30.1238
600036,2024-03-04 00:00:00,29.7277
600036,2024-03-05 00:00:00,30.3501
600036,2024-03-06 00:00:00,30.0578
600036,2024-03-07 00:00:00,30.1804
600036,2024-03-08 00:00:00,29.8691
600036,2024-03-11 00:00:00,29.6900
600036,2024-03-12 00:00:00,30.1332
600036,2024-03-13 00:00:00,29.7277
600036,2024-03-14 00:00:00,29.4730
600036,2024-03-15 00:00:00,29.4070
600036,2024-03-18 00:00:00,29.3599
600036,2024-03-19 00:00:00,29.0486
600036,2024-03-20 00:00:00,29.4070
600036,2024-03-21 00:00:00,29.7560
600036,2024-03-22 00:00:00,29.4259
600036,2024-03-25 00:00:00,29.5673
600036,2024-03-26 00:00:00,30.5576
600036,2024-03-27 00:00:00,30.4633
